age,c_charge_degree,race,sex,priors_count,decile_score
40,F,African-American,Female,2,1
37,F,African-American,Male,2,3
37,F,African-American,Female,0,3
23,F,African-American,Female,2,5
55,F,Hispanic,Male,0,1
19,F,African-American,Male,1,4
26,F,Caucasian,Male,1,2
25,M,African-American,Male,0,3
39,F,Caucasian,Male,17,2
36,F,Caucasian,Male,0,3
26,M,African-American,Male,6,8
51,M,African-American,Male,8,1
20,F,African-American,Male,0,8
43,M,Caucasian,Female,0,1
22,F,African-American,Male,0,7
24,M,Caucasian,Female,0,5
35,F,African-American,Male,2,3
55,M,Caucasian,Male,0,1
52,M,African-American,Female,0,1
33,M,African-American,Female,0,9
30,F,Other,Male,0,1
32,F,African-American,Male,3,5
20,F,African-American,Male,5,9
67,F,African-American,Male,8,4
31,M,African-American,Male,7,4
21,F,Caucasian,Male,0,4
30,M,African-American,Male,4,8
55,M,Caucasian,Male,0,1
25,F,African-American,Male,0,2
25,F,African-American,Male,0,7
27,F,African-American,Male,10,8
22,F,African-American,Male,0,4
37,F,African-American,Male,8,6
68,F,Caucasian,Male,7,7
37,F,Caucasian,Male,0,6
22,M,Caucasian,Male,5,5
30,M,African-American,Male,4,2
34,M,African-American,Male,1,2
28,M,Other,Male,0,1
37,M,Caucasian,Male,4,5
41,F,African-American,Female,8,8
52,M,Hispanic,Male,0,1
36,M,Caucasian,Male,2,1
26,F,Caucasian,Male,2,2
24,F,Caucasian,Male,0,2
27,F,African-American,Male,0,6
37,M,Caucasian,Female,0,1
37,F,Hispanic,Male,1,3
23,F,African-American,Male,3,7
58,M,Caucasian,Male,5,2
62,M,Caucasian,Female,1,1
41,F,African-American,Female,0,1
33,M,Hispanic,Male,0,1
33,M,African-American,Male,0,1
33,F,African-American,Male,12,10
41,F,African-American,Male,14,6
22,F,Hispanic,Male,0,3
26,F,Caucasian,Male,3,5
33,F,Caucasian,Female,0,1
25,M,African-American,Male,0,6
37,M,African-American,Male,0,1
23,F,Caucasian,Male,11,10
21,M,African-American,Male,0,9
45,F,Caucasian,Male,21,6
37,F,Caucasian,Male,13,7
24,M,African-American,Male,2,4
35,F,African-American,Male,0,4
22,F,African-American,Female,0,4
29,F,Caucasian,Male,10,9
41,F,African-American,Male,6,3
37,F,Hispanic,Male,8,2
51,F,African-American,Male,19,8
26,F,African-American,Female,1,3
46,M,African-American,Male,2,7
41,F,Caucasian,Male,0,1
31,F,Caucasian,Male,9,6
25,F,African-American,Male,2,9
27,M,African-American,Male,1,5
31,F,African-American,Male,13,9
23,M,Caucasian,Male,0,4
52,M,African-American,Male,7,3
29,F,African-American,Male,6,6
40,F,Caucasian,Male,10,7
49,F,Caucasian,Female,0,2
49,F,Caucasian,Male,8,2
24,F,African-American,Male,3,5
41,M,African-American,Male,7,3
27,M,African-American,Female,3,5
40,F,African-American,Male,1,1
47,M,Caucasian,Male,0,1
20,F,Caucasian,Female,0,10
21,M,African-American,Male,2,8
44,M,African-American,Male,8,8
41,M,Caucasian,Male,0,1
31,M,African-American,Male,5,9
42,M,Hispanic,Male,1,1
67,F,African-American,Female,0,1
42,M,Caucasian,Male,1,2
25,F,African-American,Male,0,3
27,F,Hispanic,Male,6,4
43,M,Other,Male,2,1
23,F,Caucasian,Male,6,9
27,F,African-American,Male,13,10
23,F,African-American,Male,2,2
33,F,Caucasian,Male,2,3
41,M,Caucasian,Male,0,1
31,F,Caucasian,Female,1,2
21,F,African-American,Male,2,7
53,F,African-American,Male,5,4
36,M,African-American,Male,1,1
58,M,Caucasian,Male,10,3
62,F,Caucasian,Male,0,1
25,F,Caucasian,Male,4,6
51,F,African-American,Male,15,8
46,F,Caucasian,Male,2,2
28,M,African-American,Male,4,2
24,F,Caucasian,Male,2,3
32,F,Caucasian,Male,6,8
23,F,African-American,Male,2,9
58,M,Caucasian,Female,0,1
59,F,African-American,Male,8,8
20,F,African-American,Male,0,7
57,M,Caucasian,Male,0,1
37,F,Caucasian,Male,1,2
43,F,African-American,Male,0,1
36,M,African-American,Female,1,5
59,M,Caucasian,Male,0,1
35,F,Caucasian,Male,4,2
29,F,African-American,Male,5,5
21,M,African-American,Female,0,5
28,M,Caucasian,Male,0,1
34,M,African-American,Male,5,3
42,F,African-American,Female,16,6
21,F,African-American,Male,3,9
69,F,African-American,Male,1,1
49,M,Caucasian,Female,1,1
24,M,Caucasian,Female,0,5
27,F,African-American,Male,4,8
55,M,African-American,Female,1,1
24,M,African-American,Male,7,8
21,F,Caucasian,Male,1,4
28,F,Caucasian,Male,0,6
34,M,African-American,Male,4,6
27,F,African-American,Male,2,5
37,M,African-American,Male,12,10
23,F,Caucasian,Male,0,4
27,F,African-American,Male,5,9
50,F,African-American,Male,1,1
22,F,African-American,Male,1,5
43,F,African-American,Male,1,6
29,M,Caucasian,Male,0,7
50,F,Hispanic,Female,1,2
61,F,Caucasian,Male,1,1
34,F,African-American,Male,1,1
31,F,African-American,Male,16,10
21,F,Caucasian,Male,0,4
23,F,African-American,Male,1,5
45,F,Other,Male,1,1
24,M,African-American,Male,1,8
30,F,African-American,Male,1,9
32,F,African-American,Male,17,8
61,M,Caucasian,Male,0,1
27,M,Caucasian,Male,3,3
41,M,Hispanic,Male,2,2
60,M,Caucasian,Male,0,1
23,M,African-American,Male,1,8
40,M,Caucasian,Male,0,1
30,F,Caucasian,Male,0,3
20,F,African-American,Female,0,5
48,F,Asian,Male,0,2
24,M,African-American,Male,0,5
30,M,African-American,Male,5,3
20,M,African-American,Female,0,4
25,M,African-American,Male,0,3
38,M,Caucasian,Male,0,2
29,F,African-American,Male,0,2
38,M,Caucasian,Female,1,5
27,F,African-American,Male,1,2
21,M,Caucasian,Male,0,4
24,F,African-American,Male,1,7
53,F,Caucasian,Male,3,1
36,F,Caucasian,Male,4,2
64,M,African-American,Male,8,4
23,M,African-American,Male,0,10
26,M,Caucasian,Male,3,10
48,F,Caucasian,Male,0,1
27,F,Other,Male,6,4
21,F,African-American,Male,0,4
20,F,African-American,Male,0,5
37,M,African-American,Male,17,9
51,F,Caucasian,Male,8,5
47,F,Caucasian,Male,2,2
27,F,African-American,Male,2,9
45,F,African-American,Male,16,7
41,F,Caucasian,Male,0,2
31,M,Caucasian,Male,3,2
28,F,Asian,Male,9,8
39,F,Caucasian,Male,1,1
33,F,Caucasian,Male,0,1
21,F,African-American,Female,1,6
48,M,Asian,Male,0,1
27,M,African-American,Male,3,3
24,F,Hispanic,Male,0,5
24,M,Caucasian,Female,0,3
29,M,African-American,Male,3,3
21,F,Caucasian,Male,0,5
31,F,Caucasian,Female,14,10
32,F,Hispanic,Male,1,1
62,M,Caucasian,Male,0,1
39,F,Caucasian,Male,3,6
56,M,Caucasian,Male,2,3
28,F,African-American,Male,6,1
26,F,African-American,Female,6,6
24,F,African-American,Male,5,9
51,M,Hispanic,Male,0,1
51,F,Hispanic,Male,1,3
28,F,African-American,Male,7,10
36,M,African-American,Female,1,2
38,M,Caucasian,Female,0,1
23,F,African-American,Male,1,2
28,M,Caucasian,Male,5,7
29,F,Caucasian,Female,7,6
38,F,Other,Female,0,1
29,M,African-American,Male,0,3
34,F,Asian,Female,1,1
29,F,African-American,Male,11,3
34,M,African-American,Male,8,7
26,F,African-American,Male,6,7
58,F,African-American,Male,0,1
37,F,Hispanic,Male,6,5
48,M,Caucasian,Male,0,6
30,F,African-American,Male,1,3
44,F,African-American,Male,0,3
36,F,Caucasian,Male,5,3
29,F,African-American,Female,11,9
23,M,Other,Female,0,6
53,F,African-American,Male,3,6
35,M,African-American,Male,8,6
39,F,Caucasian,Female,3,3
21,F,Hispanic,Male,1,8
26,F,Caucasian,Female,2,6
26,F,African-American,Male,10,9
28,M,African-American,Male,8,6
21,M,Caucasian,Female,3,7
37,F,African-American,Male,8,5
22,F,African-American,Male,12,10
28,F,African-American,Male,12,10
56,M,Caucasian,Female,0,1
30,F,Caucasian,Male,0,2
27,F,African-American,Male,2,4
29,F,Other,Male,0,2
27,F,Caucasian,Female,6,10
43,M,African-American,Male,15,9
53,F,African-American,Female,5,6
27,F,African-American,Male,6,7
26,M,African-American,Male,6,5
24,F,Caucasian,Female,1,6
30,F,African-American,Male,0,6
56,F,Other,Male,6,2
26,F,African-American,Male,4,9
24,M,African-American,Male,3,6
30,M,Hispanic,Male,6,3
54,F,African-American,Male,4,1
23,F,Hispanic,Male,0,5
25,F,Other,Male,1,4
36,F,African-American,Female,13,9
21,F,African-American,Male,1,10
26,F,Caucasian,Male,10,5
26,M,Caucasian,Male,10,8
45,F,Caucasian,Male,0,1
47,M,Caucasian,Male,1,5
31,F,African-American,Male,2,1
21,F,African-American,Male,0,7
28,M,African-American,Female,1,4
29,F,Caucasian,Male,9,8
28,F,African-American,Male,2,4
25,M,Caucasian,Female,1,4
22,F,African-American,Male,0,3
21,F,African-American,Female,0,6
48,F,Caucasian,Male,0,8
25,F,African-American,Male,4,9
37,F,African-American,Male,7,7
31,F,Caucasian,Male,5,6
56,M,Other,Male,0,1
24,M,African-American,Male,0,3
30,F,African-American,Male,15,10
47,M,Caucasian,Male,5,2
66,M,Caucasian,Male,2,3
51,F,African-American,Male,21,8
76,F,Asian,Male,0,1
28,F,Caucasian,Female,3,6
35,M,African-American,Male,1,4
44,F,Other,Male,6,1
38,F,Hispanic,Male,7,7
24,F,African-American,Male,0,5
36,F,Caucasian,Male,0,3
20,F,Hispanic,Male,0,6
21,F,African-American,Male,0,3
27,F,African-American,Male,7,10
28,F,African-American,Male,18,9
52,M,Hispanic,Male,0,1
39,F,Caucasian,Male,16,9
19,F,African-American,Male,0,4
40,F,African-American,Male,2,4
30,F,Caucasian,Male,5,8
28,F,Caucasian,Male,0,3
27,M,Caucasian,Male,0,2
23,F,Hispanic,Male,3,7
25,F,African-American,Male,7,6
24,F,African-American,Female,0,3
44,F,Caucasian,Male,0,7
44,F,African-American,Male,0,1
23,M,African-American,Female,0,7
31,F,Caucasian,Female,2,8
27,F,African-American,Male,0,2
26,F,Caucasian,Female,1,8
57,M,African-American,Male,16,5
55,F,Caucasian,Male,0,1
36,F,Caucasian,Female,7,6
30,M,African-American,Male,18,9
34,F,African-American,Male,0,8
24,F,African-American,Male,1,2
21,F,Other,Male,0,5
42,F,African-American,Male,7,1
34,F,Caucasian,Female,12,10
30,M,Hispanic,Male,3,4
40,F,Caucasian,Male,6,4
30,F,Other,Male,13,9
31,M,Caucasian,Male,3,3
27,M,Caucasian,Male,1,3
22,F,Hispanic,Male,0,2
37,M,African-American,Male,3,3
25,F,African-American,Male,1,2
45,F,Caucasian,Male,2,1
22,F,Hispanic,Male,1,2
31,F,Caucasian,Male,1,5
23,F,African-American,Male,0,5
21,F,African-American,Male,0,4
28,M,African-American,Male,6,5
35,F,African-American,Male,0,1
29,F,African-American,Male,4,4
23,F,African-American,Male,2,4
28,F,African-American,Male,7,10
34,M,Caucasian,Female,0,7
32,F,Caucasian,Female,5,2
25,F,African-American,Male,2,4
34,F,Caucasian,Male,15,7
47,F,African-American,Male,4,4
30,F,African-American,Female,4,5
22,M,Caucasian,Male,0,3
47,F,African-American,Female,7,9
37,F,Caucasian,Male,3,8
37,M,African-American,Male,8,5
26,F,African-American,Male,7,10
31,M,Caucasian,Female,0,2
20,F,Caucasian,Male,0,3
22,F,African-American,Male,0,7
33,F,African-American,Male,14,10
30,M,African-American,Male,1,2
27,F,Caucasian,Male,5,6
24,M,African-American,Male,2,9
20,M,Other,Female,1,4
29,M,African-American,Male,0,2
24,F,Caucasian,Male,0,3
36,F,African-American,Female,1,2
23,M,African-American,Male,0,3
21,F,African-American,Male,1,10
29,F,African-American,Male,6,6
25,F,Hispanic,Male,10,9
22,F,Hispanic,Female,1,4
29,M,African-American,Male,4,5
26,M,African-American,Female,0,9
50,M,Caucasian,Female,7,1
32,F,African-American,Male,1,2
45,F,Hispanic,Male,0,1
30,F,African-American,Male,1,2
25,F,African-American,Male,0,5
44,F,Caucasian,Female,10,5
58,F,African-American,Male,0,4
24,F,African-American,Male,5,6
20,F,African-American,Male,1,10
29,M,Caucasian,Male,0,1
21,F,Caucasian,Male,1,5
46,F,Caucasian,Female,1,1
29,F,African-American,Male,17,10
30,F,African-American,Male,0,4
55,F,African-American,Male,8,1
47,M,Caucasian,Male,2,1
30,F,African-American,Male,13,10
24,F,African-American,Male,4,5
45,F,Caucasian,Male,0,6
26,M,African-American,Male,2,5
42,M,Caucasian,Female,0,2
34,M,African-American,Male,1,2
21,M,African-American,Male,0,4
69,M,Caucasian,Female,2,1
24,F,Caucasian,Male,5,5
45,M,African-American,Male,1,1
25,M,African-American,Male,8,8
52,M,African-American,Male,2,1
30,F,Caucasian,Male,0,1
26,M,Hispanic,Female,0,3
34,F,Other,Male,0,2
38,M,African-American,Male,2,4
23,F,African-American,Male,4,7
30,M,Hispanic,Male,0,1
22,F,African-American,Female,0,6
35,F,African-American,Male,6,3
24,F,African-American,Male,0,7
35,M,African-American,Male,1,6
25,F,African-American,Male,2,6
58,M,Caucasian,Male,3,2
27,F,African-American,Male,7,4
24,F,African-American,Male,6,9
33,M,Caucasian,Male,2,2
44,F,Caucasian,Male,4,3
30,F,African-American,Male,3,5
39,F,Hispanic,Female,2,2
28,F,Caucasian,Male,0,3
34,F,African-American,Male,1,2
26,F,African-American,Male,1,8
23,F,African-American,Male,0,2
29,F,Caucasian,Male,11,8
31,M,African-American,Male,0,4
38,F,Other,Male,1,1
30,F,African-American,Male,14,8
21,F,Caucasian,Male,2,4
44,F,African-American,Male,0,1
52,F,African-American,Male,0,1
30,F,African-American,Male,6,5
31,F,African-American,Male,9,8
21,F,African-American,Female,2,6
77,M,Caucasian,Male,1,1
61,F,Caucasian,Male,4,6
41,M,African-American,Female,0,1
24,M,Caucasian,Female,0,5
34,F,African-American,Female,5,3
27,F,Hispanic,Male,1,3
25,M,African-American,Male,6,7
30,F,African-American,Male,1,1
59,F,Hispanic,Male,0,1
55,F,Caucasian,Male,1,1
32,F,Caucasian,Male,0,6
53,M,African-American,Male,5,2
50,M,Caucasian,Male,1,2
26,F,Other,Male,1,4
21,F,Hispanic,Male,2,5
36,F,African-American,Male,7,6
35,F,African-American,Male,16,8
25,M,Caucasian,Female,0,3
31,M,Caucasian,Female,2,6
26,F,African-American,Female,1,5
25,M,Caucasian,Male,0,2
32,M,African-American,Male,0,1
40,F,Caucasian,Male,5,3
35,F,African-American,Male,0,3
27,F,African-American,Male,2,3
33,F,African-American,Male,12,9
36,F,Asian,Male,1,1
30,F,Caucasian,Male,2,2
30,F,African-American,Male,0,4
41,F,African-American,Male,19,8
29,F,Caucasian,Female,0,7
25,F,Caucasian,Male,0,5
50,F,Caucasian,Male,0,1
35,F,Caucasian,Male,4,2
37,F,African-American,Male,17,9
43,F,African-American,Male,4,1
29,M,Caucasian,Male,12,6
61,F,Caucasian,Female,0,1
22,F,African-American,Female,4,9
27,F,Caucasian,Male,2,4
34,M,African-American,Female,1,2
24,F,Other,Male,0,6
20,M,African-American,Female,0,7
30,M,African-American,Male,0,1
43,M,African-American,Female,0,1
51,F,Caucasian,Male,4,1
37,F,Hispanic,Male,9,5
42,F,African-American,Male,7,9
29,F,Hispanic,Female,1,4
24,M,Caucasian,Female,0,6
36,F,Caucasian,Male,12,1
39,F,Caucasian,Male,0,1
32,M,African-American,Male,2,5
38,M,African-American,Male,0,1
27,F,African-American,Female,8,6
30,F,Caucasian,Female,0,6
43,M,Caucasian,Female,0,2
30,M,African-American,Male,8,9
26,M,Caucasian,Female,1,4
37,F,Caucasian,Male,3,4
25,F,Caucasian,Male,5,9
65,F,Caucasian,Male,1,3
52,F,Other,Male,0,5
29,F,Caucasian,Male,1,1
32,F,Caucasian,Male,3,5
36,M,Hispanic,Male,0,1
21,F,African-American,Male,8,9
21,F,Caucasian,Male,1,3
47,M,Caucasian,Male,13,4
36,F,African-American,Female,4,2
25,F,African-American,Female,6,7
32,M,Caucasian,Male,4,2
43,F,Caucasian,Male,1,1
27,F,African-American,Male,2,6
26,M,African-American,Male,8,4
21,F,African-American,Male,1,3
34,M,Asian,Male,0,2
46,M,Hispanic,Male,1,1
40,M,African-American,Male,23,6
38,M,Caucasian,Male,3,3
41,F,African-American,Male,7,9
25,F,Caucasian,Male,7,10
21,F,Caucasian,Male,1,4
74,M,Caucasian,Female,0,1
41,M,Caucasian,Male,5,4
27,M,Hispanic,Female,0,3
30,M,African-American,Male,1,2
33,F,Caucasian,Female,3,6
24,M,Caucasian,Male,2,2
52,F,Asian,Male,0,1
29,M,Caucasian,Female,0,6
42,F,Caucasian,Female,0,2
30,F,Caucasian,Female,1,2
33,F,African-American,Male,0,5
38,F,Hispanic,Male,1,1
21,F,African-American,Male,2,6
41,M,Caucasian,Female,9,4
28,M,African-American,Female,5,8
52,F,African-American,Female,3,1
21,F,Hispanic,Male,1,8
22,F,Hispanic,Female,1,5
32,F,Hispanic,Male,3,3
25,F,African-American,Male,0,2
27,M,African-American,Female,0,3
35,F,Caucasian,Male,0,2
40,M,African-American,Male,2,3
29,F,Other,Female,0,3
24,M,African-American,Male,2,9
24,F,African-American,Male,10,10
36,F,Hispanic,Male,26,10
26,F,Hispanic,Male,5,3
50,F,Caucasian,Male,1,2
21,F,African-American,Male,1,7
51,M,Hispanic,Male,0,1
24,F,African-American,Male,2,5
29,M,African-American,Male,3,1
25,M,Caucasian,Female,0,4
38,F,African-American,Male,0,3
46,F,Caucasian,Male,1,3
33,M,African-American,Male,9,7
31,F,Hispanic,Male,19,7
21,M,Other,Male,0,4
60,M,Other,Male,1,1
39,F,African-American,Female,3,5
35,F,African-American,Male,4,4
49,F,Caucasian,Male,12,2
26,M,Other,Male,1,4
27,M,Caucasian,Male,0,5
22,F,African-American,Male,2,6
29,F,African-American,Female,0,4
31,M,African-American,Male,0,9
31,F,Hispanic,Male,5,6
29,F,Hispanic,Female,0,3
65,F,Caucasian,Female,0,1
34,M,Hispanic,Female,1,3
24,F,Caucasian,Male,6,10
46,M,African-American,Male,0,2
20,F,African-American,Male,0,4
29,F,African-American,Male,16,10
29,F,African-American,Male,7,3
56,F,Caucasian,Female,3,1
21,F,African-American,Male,0,4
40,F,African-American,Male,0,10
22,M,African-American,Male,2,9
39,M,Caucasian,Male,0,1
22,F,African-American,Male,1,8
27,F,Other,Female,5,6
36,F,Caucasian,Male,1,2
30,F,African-American,Male,0,1
36,M,African-American,Male,0,6
32,F,African-American,Male,0,1
34,F,African-American,Female,5,9
23,M,Other,Male,0,3
52,M,Caucasian,Male,0,1
20,F,Caucasian,Male,1,10
38,M,African-American,Male,5,4
46,M,Caucasian,Male,0,1
27,F,African-American,Male,0,4
20,F,African-American,Male,2,3
29,F,Caucasian,Female,1,2
35,F,African-American,Female,7,2
37,M,Caucasian,Male,1,1
63,F,Caucasian,Male,0,1
27,F,African-American,Male,1,4
27,F,African-American,Male,0,5
24,M,African-American,Male,2,6
30,F,Hispanic,Male,1,2
25,F,Caucasian,Male,4,10
27,M,African-American,Male,0,1
48,M,African-American,Female,0,5
26,M,African-American,Female,1,4
58,F,Other,Male,0,1
23,F,Caucasian,Male,1,5
22,M,Caucasian,Male,3,4
41,F,African-American,Male,0,1
21,F,African-American,Male,0,7
26,M,Other,Male,0,2
39,M,African-American,Female,3,6
46,M,Caucasian,Male,0,1
33,F,Other,Male,7,8
36,F,African-American,Male,2,4
20,F,Native American,Male,1,9
32,M,Caucasian,Male,0,3
38,M,African-American,Male,17,4
64,M,Hispanic,Male,1,1
22,F,African-American,Male,1,5
69,M,Caucasian,Male,0,1
26,F,African-American,Male,2,4
27,M,African-American,Female,1,6
22,F,African-American,Male,2,8
43,F,Caucasian,Female,0,1
55,M,Caucasian,Female,0,1
34,M,Hispanic,Male,0,1
20,F,African-American,Male,1,2
22,M,African-American,Male,1,7
33,F,Caucasian,Male,9,9
55,F,Caucasian,Male,7,8
22,F,African-American,Male,1,6
55,F,African-American,Male,1,1
43,F,Caucasian,Female,0,1
21,F,African-American,Male,0,10
23,F,African-American,Male,0,2
28,M,Caucasian,Female,1,5
45,F,Other,Male,0,1
39,F,African-American,Male,1,1
79,M,Caucasian,Male,1,1
48,F,Caucasian,Male,1,1
20,F,Hispanic,Male,2,8
31,M,African-American,Male,5,8
30,M,Caucasian,Male,4,5
32,F,African-American,Male,5,4
56,M,Caucasian,Male,1,1
43,M,African-American,Male,2,1
20,F,Hispanic,Male,0,3
27,F,African-American,Male,21,7
41,M,African-American,Male,0,6
24,F,Other,Male,1,3
43,M,African-American,Male,3,1
33,F,African-American,Female,1,1
22,F,African-American,Male,0,3
34,F,African-American,Male,3,1
36,M,Caucasian,Male,0,1
69,F,Caucasian,Male,0,5
32,F,Caucasian,Male,5,5
22,F,African-American,Male,1,7
46,F,Caucasian,Male,0,5
34,M,Caucasian,Male,1,5
32,M,Hispanic,Female,0,1
39,M,African-American,Male,0,1
25,M,African-American,Male,6,7
21,M,Hispanic,Female,0,4
63,F,African-American,Male,9,6
24,F,Caucasian,Male,8,4
29,M,Caucasian,Male,2,5
20,F,African-American,Male,3,8
40,M,Caucasian,Female,0,5
30,F,African-American,Male,7,8
50,F,Caucasian,Male,5,7
37,M,African-American,Male,4,7
34,F,African-American,Male,1,7
35,F,Hispanic,Female,0,2
31,M,African-American,Female,1,2
23,F,Caucasian,Male,10,7
22,F,Hispanic,Male,0,4
37,F,Caucasian,Male,2,1
20,F,Other,Male,0,4
26,F,Caucasian,Male,2,5
34,F,African-American,Male,12,9
59,M,Caucasian,Male,2,1
37,M,Caucasian,Male,2,2
38,F,Other,Male,0,1
45,F,Caucasian,Male,1,1
22,F,African-American,Male,1,8
24,F,African-American,Male,3,8
25,F,African-American,Male,5,5
24,F,African-American,Male,6,6
20,M,African-American,Male,1,4
32,F,Caucasian,Female,2,2
49,F,African-American,Male,3,8
31,F,Caucasian,Male,11,7
58,F,Caucasian,Male,7,7
50,M,Hispanic,Male,2,1
26,F,African-American,Male,11,7
20,F,African-American,Male,1,6
51,M,Caucasian,Male,1,2
30,M,African-American,Male,2,2
39,M,Other,Male,0,1
26,F,African-American,Male,2,6
20,M,Other,Male,0,5
26,F,Caucasian,Female,0,5
26,F,African-American,Male,5,4
20,F,Caucasian,Male,0,2
28,F,African-American,Male,0,3
23,M,African-American,Male,1,2
21,M,African-American,Female,0,5
25,F,Other,Male,0,9
30,F,Caucasian,Male,0,3
21,F,Caucasian,Male,2,9
20,F,Caucasian,Male,1,7
24,F,Caucasian,Male,5,6
35,F,African-American,Male,22,10
27,F,Other,Female,0,3
50,F,Caucasian,Male,2,2
25,M,African-American,Male,5,9
31,M,African-American,Male,12,8
26,F,African-American,Male,0,9
22,F,African-American,Male,0,4
29,F,African-American,Male,0,3
33,F,Other,Male,2,1
52,F,Caucasian,Male,1,1
37,M,Hispanic,Male,0,1
21,F,African-American,Male,0,7
21,F,Caucasian,Male,1,8
20,F,Caucasian,Female,0,8
43,M,Hispanic,Male,1,1
30,F,Caucasian,Male,1,1
33,M,African-American,Female,3,4
24,F,African-American,Male,3,7
52,M,Hispanic,Female,0,1
30,F,African-American,Female,11,7
30,M,Caucasian,Female,0,2
47,F,African-American,Male,13,2
41,M,African-American,Male,9,9
21,F,Hispanic,Male,4,10
48,F,Caucasian,Male,6,2
52,F,African-American,Male,2,9
34,M,African-American,Female,1,1
35,F,Caucasian,Male,0,3
25,F,Other,Male,1,4
24,F,African-American,Male,1,2
25,M,African-American,Male,1,2
34,F,African-American,Male,20,9
25,F,African-American,Male,2,4
24,F,Hispanic,Male,4,6
56,F,Caucasian,Male,6,1
23,F,African-American,Male,0,4
21,M,Caucasian,Male,0,4
66,M,Caucasian,Male,0,1
28,M,African-American,Male,7,7
29,M,Caucasian,Male,0,1
22,F,Caucasian,Male,3,7
39,F,Caucasian,Male,0,1
33,M,African-American,Male,9,8
29,F,Caucasian,Male,2,1
31,F,Caucasian,Male,1,2
22,M,African-American,Male,0,8
22,M,Caucasian,Female,0,5
35,F,Caucasian,Male,3,4
29,F,Caucasian,Male,3,4
56,F,Caucasian,Male,1,1
34,F,African-American,Female,0,1
23,F,African-American,Male,1,4
27,F,African-American,Male,1,5
43,F,Caucasian,Male,2,1
38,F,Caucasian,Male,0,1
39,F,Caucasian,Male,3,3
24,F,African-American,Male,1,3
26,M,African-American,Male,2,3
55,M,Caucasian,Female,0,1
35,F,African-American,Male,1,6
61,F,African-American,Male,25,7
33,M,Other,Male,0,1
40,F,Caucasian,Male,4,7
33,F,African-American,Male,3,2
26,F,Caucasian,Male,0,6
32,F,Caucasian,Male,15,9
28,F,African-American,Male,0,2
45,M,Caucasian,Male,0,1
30,F,Caucasian,Male,0,9
57,F,Caucasian,Female,4,2
26,F,African-American,Male,3,7
35,F,African-American,Male,1,8
54,F,Hispanic,Male,0,1
29,F,African-American,Female,0,5
40,M,Caucasian,Female,0,2
28,F,Caucasian,Male,1,2
25,M,African-American,Female,0,2
44,M,African-American,Male,3,6
23,F,Caucasian,Male,4,4
29,F,African-American,Male,0,2
56,M,Caucasian,Male,0,1
27,M,African-American,Female,0,3
29,M,Caucasian,Female,0,7
34,M,Caucasian,Female,4,4
22,F,African-American,Female,0,7
40,F,Caucasian,Male,5,1
31,F,Caucasian,Male,0,1
47,F,African-American,Male,3,2
24,F,African-American,Male,8,7
39,F,African-American,Male,4,9
29,F,African-American,Male,10,6
30,F,Hispanic,Male,2,2
26,F,African-American,Female,4,9
61,M,African-American,Male,2,8
37,M,Hispanic,Male,3,4
38,F,Other,Male,1,1
30,M,African-American,Male,0,9
20,M,African-American,Male,0,5
56,F,African-American,Male,22,9
50,F,Caucasian,Female,3,3
47,F,Other,Male,0,1
30,F,African-American,Male,10,6
59,M,African-American,Male,1,1
20,F,African-American,Male,1,10
23,M,Caucasian,Male,4,9
28,F,Caucasian,Female,2,6
50,F,Hispanic,Male,3,9
35,M,Caucasian,Male,3,5
22,F,African-American,Male,1,9
41,F,Hispanic,Female,0,1
22,F,African-American,Male,0,7
61,F,African-American,Male,8,2
26,F,African-American,Male,5,4
44,F,Caucasian,Male,1,5
34,M,African-American,Female,0,1
29,F,Caucasian,Male,1,2
29,M,African-American,Male,8,9
48,F,African-American,Male,5,4
31,M,African-American,Female,0,6
21,F,Caucasian,Male,2,6
34,F,Caucasian,Male,4,5
54,F,African-American,Male,21,6
20,F,Caucasian,Male,4,10
31,F,Caucasian,Male,1,3
22,M,Caucasian,Male,0,4
36,M,African-American,Male,6,4
34,F,African-American,Male,9,7
50,M,African-American,Male,15,8
47,F,Native American,Male,22,10
49,M,Other,Female,0,1
31,M,African-American,Male,1,4
49,F,African-American,Male,10,3
21,F,African-American,Male,2,9
26,F,African-American,Female,5,7
29,F,Other,Male,0,2
61,F,Hispanic,Male,0,1
25,F,Caucasian,Female,2,9
38,F,Caucasian,Male,5,4
35,M,Caucasian,Male,2,1
55,F,Other,Male,8,1
32,F,African-American,Male,4,4
29,F,Caucasian,Male,1,2
46,F,Caucasian,Male,0,1
53,M,Caucasian,Male,1,5
27,F,Caucasian,Female,1,5
29,F,Caucasian,Male,4,8
26,F,Other,Male,0,1
23,M,African-American,Male,3,2
43,M,Hispanic,Male,3,3
24,M,Caucasian,Male,1,2
33,F,African-American,Male,18,10
32,M,African-American,Male,1,6
38,F,African-American,Female,7,10
40,F,African-American,Male,20,7
36,M,African-American,Female,1,1
34,F,African-American,Male,16,9
41,M,Caucasian,Male,1,2
57,F,Caucasian,Male,7,1
26,F,African-American,Male,1,5
45,F,African-American,Male,0,3
26,F,African-American,Male,2,3
48,F,Caucasian,Female,0,1
52,M,Caucasian,Male,7,2
22,F,Hispanic,Male,2,3
43,M,African-American,Female,0,1
24,F,Caucasian,Male,3,5
27,F,African-American,Male,11,7
23,F,Hispanic,Male,2,9
28,F,African-American,Male,2,6
21,F,African-American,Male,0,5
33,M,African-American,Male,5,9
