priors_count;days_b_screening_arrest;decile_score;is_recid;two_year_recid;c_charge_degree_F;c_charge_degree_M;race_African-American;race_Asian;race_Caucasian;race_Hispanic;race_Native American;race_Other;age_cat_25 - 45;age_cat_Greater than 45;age_cat_Less than 25;score_text_High;score_text_Low;score_text_Medium;sex_Female;sex_Male
0;-1;3;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0
14;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-2;6;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
37;-1;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;0;6;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;0;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
7;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-1;3;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-14;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
3;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;0;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
15;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
6;-1;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
17;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-3;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-1;2;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
0;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
9;-1;7;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1
0;-1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0
1;-1;4;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
1;0;2;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
10;-1;5;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1;-1;8;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
6;-10;5;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
9;-1;8;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
10;-8;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
3;-1;8;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;5;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
3;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
13;-1;10;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
3;-22;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
5;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;-5;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;8;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1
1;-2;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;3;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0
0;-1;6;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;3;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
2;0;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
3;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;-1;2;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
7;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;0;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;0;5;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
2;-29;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
6;-1;10;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
21;-14;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;-1;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
25;18;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-1;6;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0
0;0;6;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;7;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
0;-1;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-25;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
12;-2;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
3;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
15;-1;3;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
9;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;0;8;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
1;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;-3;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-3;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
2;-1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
1;-1;2;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
5;-1;5;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
6;-1;8;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-14;4;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
22;-1;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
4;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;-4;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
0;-1;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
3;0;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
2;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
7;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
14;0;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0
2;0;6;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
6;0;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;-29;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;-1;5;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
0;0;3;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
5;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
4;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;3;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
1;-1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
1;0;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-12;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0
0;-5;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
8;-1;10;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
2;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;2;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
3;0;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-4;2;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;6;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
4;-2;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
1;-1;2;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
3;-1;4;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
7;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-26;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
17;-1;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
8;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;9;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;-1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;0;8;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;0;3;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
4;-5;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
4;0;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;3;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0
0;-1;5;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;-10;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;0;4;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;-1;4;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
3;-1;5;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
10;15;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0
10;0;8;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
6;0;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
10;-1;6;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
1;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
10;-1;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
4;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
10;-1;8;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
3;-1;10;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;7;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
16;-1;7;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
4;-1;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;-1;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
7;-1;6;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0
0;0;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;6;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
3;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
11;0;7;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
10;-1;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
4;0;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;4;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;9;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1
2;-1;3;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
16;-1;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
4;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
8;-1;6;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;0;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
9;0;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-22;5;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-6;3;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
8;-1;9;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0
5;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
13;-1;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;9;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1
8;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
1;-1;9;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;0;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
5;0;8;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-1;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;-1;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;-1;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
33;-1;9;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1
1;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
1;-1;7;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
4;-1;8;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
1;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
4;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
14;-1;9;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
1;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
15;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;4;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
2;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-1;6;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
18;-1;10;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;6;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
14;-1;8;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0
7;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
20;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;9;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1
0;0;2;1;1;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
5;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
3;-1;5;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
0;-1;7;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
1;0;2;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-18;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
16;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;-7;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;3;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
1;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;4;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-2;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;23;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
7;-1;6;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
8;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
1;-1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0
9;0;4;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
2;-1;2;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
1;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-23;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
5;-1;10;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1
4;-1;8;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0
1;0;4;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
3;-1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1
2;-1;3;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
2;-1;5;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;-1;8;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;-1;3;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;-1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
3;-1;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
5;-1;10;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;0;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;-8;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;-1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0
2;-1;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
5;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
4;0;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;3;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
7;-1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
3;-1;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
2;0;3;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;10;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
22;-1;5;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;0;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
9;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-5;4;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;0;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
10;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-2;3;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;0;3;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
2;-1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
11;-1;3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;8;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
6;-1;7;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1
0;-1;3;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
11;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
5;0;4;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
