age,c_charge_degree,race,sex,priors_count,decile_score
30,F,African-American,Male,7,Low
38,F,Caucasian,Female,0,Low
36,F,African-American,Male,10,High
46,F,Other,Male,0,Low
35,F,Caucasian,Male,2,Low
35,F,African-American,Male,0,Low
20,F,Other,Male,1,High
30,F,African-American,Female,9,High
34,F,African-American,Male,16,High
31,F,Caucasian,Male,3,Low
32,M,Hispanic,Male,0,Low
31,F,Caucasian,Male,4,High
22,F,Caucasian,Male,2,High
31,F,Hispanic,Male,0,High
36,M,African-American,Male,5,Low
39,M,African-American,Male,2,Low
51,F,African-American,Male,9,High
35,F,African-American,Male,7,Low
35,F,Hispanic,Male,0,Low
23,F,Hispanic,Male,0,Low
37,M,African-American,Male,0,Low
25,M,African-American,Male,3,High
27,F,African-American,Female,0,Low
47,M,Caucasian,Male,2,Low
46,M,African-American,Male,12,High
27,F,Caucasian,Male,0,Low
34,F,African-American,Male,0,High
25,M,Caucasian,Male,0,Low
26,M,African-American,Male,5,Low
25,F,African-American,Male,1,Low
60,F,African-American,Male,9,High
49,M,Other,Male,0,Low
30,F,African-American,Male,12,High
21,F,African-American,Male,0,Low
25,F,African-American,Male,4,High
21,F,African-American,Male,0,Low
29,M,Hispanic,Male,1,High
29,M,African-American,Male,4,Low
21,M,Hispanic,Male,0,Low
53,M,Other,Male,4,Low
51,F,Caucasian,Male,2,Low
29,M,African-American,Male,1,Low
24,F,Other,Female,0,Low
24,F,Other,Male,2,High
37,F,Hispanic,Male,5,Low
20,F,Caucasian,Male,0,High
53,F,Caucasian,Male,1,Low
25,F,African-American,Male,5,High
38,M,Hispanic,Male,0,Low
22,F,African-American,Male,3,High
21,F,African-American,Male,1,High
21,F,Caucasian,Male,1,Low
27,M,African-American,Male,6,High
28,M,African-American,Male,14,High
49,M,African-American,Male,6,Low
52,F,African-American,Male,7,High
25,M,African-American,Male,1,High
56,F,Caucasian,Male,2,Low
34,F,African-American,Male,22,High
35,F,Hispanic,Male,7,High
23,M,African-American,Male,1,Low
22,F,Caucasian,Male,0,Low
23,F,African-American,Male,0,High
30,M,African-American,Male,4,High
42,M,African-American,Male,1,High
50,M,African-American,Male,24,High
37,M,Other,Male,4,Low
37,F,African-American,Male,0,High
23,F,African-American,Male,1,Low
41,F,Caucasian,Male,0,Low
50,F,African-American,Male,5,Low
41,F,Hispanic,Male,19,High
26,F,African-American,Male,2,Low
40,F,Other,Male,8,High
23,F,African-American,Male,2,High
55,F,Caucasian,Male,1,Low
24,F,African-American,Male,0,High
33,M,Caucasian,Male,5,Low
23,F,Caucasian,Male,0,Low
37,M,African-American,Male,1,High
64,F,Other,Female,0,Low
51,M,Caucasian,Male,0,Low
40,F,Other,Male,4,Low
35,M,African-American,Female,3,High
22,F,Hispanic,Male,1,Low
29,F,African-American,Male,2,High
57,M,Caucasian,Male,0,Low
20,M,African-American,Male,1,Low
23,M,Other,Female,0,Low
23,F,African-American,Male,3,High
36,M,Caucasian,Male,9,Low
55,M,Caucasian,Male,1,Low
53,M,African-American,Male,18,High
21,F,African-American,Male,1,High
27,M,African-American,Male,3,Low
28,F,African-American,Male,6,High
26,F,Caucasian,Male,1,Low
25,F,Caucasian,Male,1,High
66,F,Caucasian,Male,0,Low
28,M,African-American,Male,3,Low
24,M,African-American,Male,0,Low
60,M,Caucasian,Male,18,Low
37,F,African-American,Male,2,Low
73,M,Caucasian,Male,0,Low
44,F,African-American,Male,0,Low
42,M,Hispanic,Male,0,Low
40,F,African-American,Male,6,High
21,F,Hispanic,Male,0,High
56,M,Caucasian,Male,0,Low
42,F,African-American,Male,3,Low
50,F,Caucasian,Male,1,Low
34,M,Caucasian,Male,0,Low
47,M,African-American,Male,1,Low
58,F,Caucasian,Male,3,Low
48,F,Caucasian,Male,3,Low
20,F,Caucasian,Female,0,Low
53,F,African-American,Female,10,Low
29,F,African-American,Male,0,High
38,M,Other,Male,1,Low
43,M,Caucasian,Female,0,Low
25,M,Hispanic,Male,2,Low
53,M,Caucasian,Male,1,Low
22,M,Caucasian,Male,0,High
32,M,Hispanic,Female,1,Low
26,M,Caucasian,Male,9,High
48,F,Other,Female,0,Low
23,F,African-American,Male,4,High
71,M,Caucasian,Male,1,Low
61,M,Caucasian,Female,0,Low
22,M,Caucasian,Female,2,Low
54,M,Caucasian,Female,1,Low
24,F,Caucasian,Male,6,High
28,F,Caucasian,Female,0,Low
25,F,Caucasian,Female,2,High
22,F,African-American,Female,1,Low
24,F,African-American,Male,2,Low
35,F,African-American,Male,0,Low
21,F,African-American,Male,0,Low
49,M,Caucasian,Male,1,Low
26,F,African-American,Male,6,High
30,F,African-American,Male,7,High
30,F,African-American,Male,5,Low
64,F,Caucasian,Male,8,Low
45,F,Caucasian,Female,7,Low
37,M,African-American,Male,3,Low
34,F,African-American,Female,1,High
60,F,Hispanic,Male,4,Low
58,M,Caucasian,Male,0,Low
27,F,Caucasian,Male,0,Low
30,M,African-American,Male,0,Low
25,M,African-American,Male,0,Low
60,F,African-American,Male,19,High
56,F,African-American,Male,24,High
33,M,African-American,Male,2,Low
25,F,Caucasian,Male,9,High
32,F,African-American,Male,6,High
24,F,African-American,Male,3,Low
23,F,Caucasian,Male,2,High
23,F,Hispanic,Male,3,High
25,F,African-American,Male,1,Low
20,F,African-American,Female,0,Low
32,F,African-American,Male,9,High
49,F,African-American,Female,0,Low
22,F,African-American,Male,1,Low
24,F,African-American,Male,0,Low
26,F,Caucasian,Male,10,High
29,M,African-American,Male,1,Low
22,F,Caucasian,Male,0,High
26,F,African-American,Female,3,Low
21,F,African-American,Male,0,High
54,M,Caucasian,Male,2,Low
59,F,African-American,Male,1,Low
22,F,African-American,Male,0,High
24,F,Other,Male,1,Low
64,F,African-American,Male,20,High
45,M,Caucasian,Male,1,Low
22,F,African-American,Female,0,Low
24,F,African-American,Male,5,Low
30,F,African-American,Female,3,High
27,F,Caucasian,Female,0,Low
20,F,Caucasian,Male,0,Low
29,F,Hispanic,Male,0,Low
28,F,Caucasian,Male,5,Low
37,M,Other,Male,0,Low
25,F,Other,Male,2,Low
23,F,Caucasian,Male,3,High
32,M,African-American,Female,0,Low
44,F,Caucasian,Female,1,Low
41,F,African-American,Male,8,Low
30,F,Caucasian,Male,3,Low
27,M,African-American,Male,2,Low
32,F,African-American,Male,0,Low
40,M,African-American,Male,24,High
34,M,Hispanic,Male,2,Low
33,M,African-American,Female,3,Low
33,F,Caucasian,Male,0,Low
37,M,Hispanic,Male,1,Low
28,M,African-American,Male,9,Low
25,F,African-American,Female,0,Low
30,M,African-American,Female,1,Low
47,M,African-American,Female,0,Low
24,F,Caucasian,Male,0,Low
31,F,Caucasian,Male,9,High
52,F,African-American,Male,0,Low
25,F,African-American,Male,5,High
46,M,African-American,Female,7,High
62,M,Caucasian,Male,3,Low
36,M,Caucasian,Male,0,High
24,F,African-American,Male,2,Low
37,M,Hispanic,Male,3,Low
25,F,Caucasian,Male,9,High
21,M,African-American,Male,0,High
38,M,Asian,Male,0,Low
29,F,African-American,Male,5,High
52,M,African-American,Male,0,Low
29,F,African-American,Male,5,High
59,F,African-American,Male,13,Low
39,F,African-American,Male,2,Low
48,M,Hispanic,Male,1,Low
31,M,Other,Male,3,Low
20,F,African-American,Male,1,High
50,M,Caucasian,Male,0,Low
27,F,African-American,Male,7,High
27,M,African-American,Male,0,Low
31,F,Caucasian,Male,4,High
24,M,African-American,Female,2,High
24,F,African-American,Male,4,High
30,M,Caucasian,Male,0,Low
41,F,Caucasian,Male,0,Low
38,F,Other,Male,1,Low
32,F,African-American,Male,2,High
69,M,Caucasian,Male,0,Low
25,F,Caucasian,Male,1,High
55,M,Caucasian,Male,0,Low
28,F,African-American,Male,7,High
27,M,Caucasian,Male,0,Low
20,F,African-American,Female,1,High
36,F,African-American,Male,2,Low
39,F,Hispanic,Female,10,Low
25,F,African-American,Male,10,High
35,M,Caucasian,Female,1,Low
32,M,African-American,Male,12,High
69,M,Other,Male,0,Low
21,M,Caucasian,Male,1,High
41,F,Caucasian,Male,1,Low
21,F,Hispanic,Male,0,Low
38,F,African-American,Male,0,High
21,F,African-American,Male,1,High
35,M,Caucasian,Male,2,Low
34,M,African-American,Male,5,High
52,M,Caucasian,Male,0,Low
21,F,African-American,Male,0,High
43,M,African-American,Male,8,Low
32,F,Caucasian,Female,0,Low
49,F,Caucasian,Male,5,High
21,M,African-American,Female,0,Low
28,F,African-American,Male,5,Low
65,F,Caucasian,Female,1,Low
27,M,Caucasian,Female,0,Low
48,F,Caucasian,Male,20,High
20,M,African-American,Male,0,Low
49,F,Other,Male,7,High
42,M,Other,Male,6,Low
63,F,African-American,Male,6,Low
40,M,Caucasian,Male,0,Low
34,F,Hispanic,Male,0,Low
21,F,African-American,Male,1,High
27,M,Caucasian,Male,1,Low
29,M,Hispanic,Male,0,Low
35,M,Caucasian,Male,0,High
50,M,African-American,Female,0,Low
47,M,Caucasian,Male,0,Low
44,M,Caucasian,Male,2,Low
56,F,Hispanic,Male,0,Low
23,M,African-American,Male,0,Low
54,F,African-American,Male,10,High
38,F,Caucasian,Male,17,High
25,F,Hispanic,Male,0,Low
44,F,Caucasian,Male,2,Low
52,M,African-American,Male,3,Low
52,F,Caucasian,Female,0,Low
21,M,African-American,Male,0,High
30,F,Caucasian,Female,9,Low
56,F,African-American,Male,6,Low
35,F,African-American,Male,12,High
39,F,Caucasian,Male,1,Low
29,M,Caucasian,Male,0,Low
23,F,African-American,Male,2,Low
26,M,Caucasian,Male,0,Low
64,M,African-American,Female,1,Low
58,F,Other,Female,0,Low
20,F,Caucasian,Male,1,Low
21,F,African-American,Male,0,Low
21,F,African-American,Male,0,Low
23,F,African-American,Male,0,High
46,F,African-American,Male,3,Low
25,F,African-American,Male,21,High
35,F,Hispanic,Male,5,High
30,M,African-American,Female,0,Low
47,F,Caucasian,Male,1,Low
30,F,Caucasian,Male,4,Low
47,F,African-American,Male,1,Low
39,F,African-American,Male,1,Low
30,M,Hispanic,Male,2,Low
24,F,Caucasian,Male,1,Low
45,F,Caucasian,Male,3,Low
26,F,Caucasian,Male,2,High
39,F,Caucasian,Male,3,Low
40,F,Caucasian,Male,1,Low
24,F,African-American,Male,0,High
23,F,African-American,Male,1,High
61,M,Caucasian,Male,0,Low
42,F,Caucasian,Male,3,Low
38,F,African-American,Male,3,Low
67,F,Caucasian,Male,0,Low
23,F,Caucasian,Male,2,High
31,F,Caucasian,Male,1,Low
40,F,African-American,Male,15,High
44,F,African-American,Male,0,Low
37,F,African-American,Male,10,High
22,M,African-American,Female,3,High
31,M,Caucasian,Male,6,Low
28,F,African-American,Male,9,High
24,M,Other,Male,5,High
33,F,Caucasian,Male,9,Low
30,F,African-American,Female,10,High
31,F,Other,Male,5,Low
35,F,African-American,Male,0,High
57,F,African-American,Male,23,High
39,F,Caucasian,Female,8,High
65,F,Caucasian,Male,3,Low
22,M,Caucasian,Female,0,High
35,F,African-American,Female,2,High
29,M,African-American,Male,2,Low
62,F,African-American,Male,13,High
22,M,African-American,Male,0,Low
31,F,Hispanic,Male,8,Low
56,F,African-American,Female,1,Low
25,F,Caucasian,Male,2,High
33,M,Caucasian,Male,10,Low
25,F,Caucasian,Male,2,Low
27,F,African-American,Female,3,Low
37,F,African-American,Male,1,High
41,M,Caucasian,Male,2,Low
35,F,African-American,Male,5,High
25,M,Hispanic,Male,1,High
55,M,Caucasian,Male,0,Low
26,F,African-American,Male,2,Low
35,F,African-American,Male,7,Low
50,M,Caucasian,Male,3,Low
25,F,African-American,Male,3,High
65,M,Caucasian,Female,1,Low
31,F,African-American,Female,0,Low
24,M,African-American,Female,0,Low
34,F,African-American,Male,6,High
24,M,Other,Male,3,High
30,F,African-American,Female,4,High
35,M,Hispanic,Female,0,Low
30,F,African-American,Male,14,High
24,M,Caucasian,Male,1,Low
51,F,Caucasian,Male,3,Low
28,F,African-American,Female,3,Low
27,F,African-American,Female,4,High
22,F,Caucasian,Male,2,Low
29,F,African-American,Male,2,Low
31,F,African-American,Male,0,High
31,M,Caucasian,Male,0,Low
32,F,African-American,Female,3,Low
27,F,African-American,Male,1,Low
29,F,Caucasian,Male,6,Low
59,F,African-American,Male,3,Low
24,M,African-American,Male,1,Low
33,F,African-American,Male,0,High
35,M,Other,Female,0,Low
28,F,Caucasian,Male,9,High
40,F,Other,Female,0,Low
45,M,Other,Male,0,Low
24,M,African-American,Male,9,High
31,F,African-American,Male,16,High
25,M,Hispanic,Male,0,Low
24,F,African-American,Male,0,High
23,M,Hispanic,Male,6,High
23,F,African-American,Male,7,High
48,M,Hispanic,Male,0,Low
62,F,Caucasian,Male,0,Low
25,F,African-American,Female,4,High
25,F,Other,Male,1,Low
49,M,African-American,Male,1,High
50,F,Caucasian,Male,0,Low
47,F,African-American,Male,3,High
37,F,African-American,Male,14,High
26,M,Caucasian,Male,0,Low
28,F,African-American,Male,21,High
26,F,African-American,Female,3,Low
48,F,Other,Male,4,Low
20,F,African-American,Male,1,High
34,F,African-American,Male,9,High
26,M,Hispanic,Male,1,Low
46,F,African-American,Male,9,High
21,F,African-American,Male,0,High
27,F,Caucasian,Female,2,Low
21,M,African-American,Male,3,High
29,F,Caucasian,Male,1,Low
46,F,Caucasian,Male,4,Low
24,F,African-American,Male,0,Low
51,M,Hispanic,Female,2,Low
57,M,African-American,Male,8,Low
33,F,African-American,Male,4,Low
23,F,African-American,Male,4,High
29,F,African-American,Male,5,High
22,M,Caucasian,Male,0,Low
56,M,Hispanic,Male,10,Low
33,M,Caucasian,Female,1,High
27,F,Other,Male,0,Low
40,F,African-American,Male,3,High
48,M,Other,Male,0,Low
32,F,African-American,Male,10,High
24,M,African-American,Male,1,Low
32,F,African-American,Male,1,Low
19,F,African-American,Male,2,High
23,F,African-American,Male,6,High
39,F,Caucasian,Male,17,High
25,F,African-American,Male,1,Low
42,F,African-American,Male,6,High
29,M,Caucasian,Male,1,Low
38,M,Caucasian,Male,2,Low
32,F,Caucasian,Male,10,Low
23,M,Caucasian,Male,4,Low
58,F,African-American,Male,10,Low
42,F,African-American,Male,9,High
52,F,Hispanic,Male,3,Low
26,F,Caucasian,Male,1,Low
27,F,Caucasian,Male,1,Low
33,F,Caucasian,Male,1,Low
33,F,African-American,Male,2,High
23,M,African-American,Male,0,Low
25,F,African-American,Male,4,High
32,F,African-American,Male,0,Low
34,F,Hispanic,Male,14,High
29,M,Caucasian,Female,0,Low
38,F,African-American,Male,19,High
29,M,Caucasian,Male,0,Low
27,F,African-American,Male,6,High
25,M,Caucasian,Male,0,Low
31,F,Caucasian,Female,2,Low
30,F,African-American,Male,8,High
41,F,African-American,Male,0,High
59,F,African-American,Male,8,Low
21,M,Caucasian,Male,1,Low
27,F,African-American,Male,6,Low
30,F,African-American,Male,0,Low
43,F,Caucasian,Male,4,Low
24,F,Caucasian,Female,2,High
45,M,African-American,Male,13,High
23,F,Caucasian,Male,0,High
40,F,Caucasian,Female,5,High
23,F,African-American,Female,0,High
39,F,African-American,Male,3,Low
26,F,African-American,Female,5,Low
26,M,Caucasian,Female,0,Low
21,M,African-American,Male,0,Low
30,F,Caucasian,Male,3,Low
44,F,Caucasian,Male,0,Low
21,F,African-American,Male,1,High
23,M,African-American,Male,0,Low
49,F,African-American,Female,1,Low
23,F,African-American,Male,3,High
24,F,African-American,Male,1,Low
21,F,African-American,Female,1,Low
37,F,Caucasian,Female,7,High
28,F,Caucasian,Male,2,Low
23,F,Other,Male,7,High
24,F,African-American,Female,2,High
31,F,Caucasian,Male,0,High
24,M,African-American,Male,2,High
25,F,African-American,Male,1,Low
33,M,African-American,Male,1,Low
26,M,African-American,Male,24,High
27,F,African-American,Male,1,High
46,F,Caucasian,Male,0,Low
38,M,Caucasian,Female,1,High
24,M,African-American,Female,0,Low
38,M,African-American,Female,0,Low
27,F,African-American,Male,7,High
48,F,African-American,Male,6,Low
31,F,Caucasian,Female,2,Low
28,M,African-American,Male,5,Low
30,F,Hispanic,Male,7,High
25,M,Caucasian,Male,6,Low
55,M,Caucasian,Male,0,Low
40,F,African-American,Male,5,High
21,F,African-American,Male,0,Low
28,F,African-American,Male,10,High
20,F,African-American,Male,2,High
31,F,African-American,Male,10,High
57,M,African-American,Female,0,Low
25,M,African-American,Male,0,Low
22,F,African-American,Male,7,High
31,F,African-American,Male,3,Low
43,F,African-American,Male,7,Low
25,M,Caucasian,Female,0,Low
39,M,Hispanic,Male,1,Low
40,F,African-American,Male,1,Low
20,F,African-American,Male,0,Low
35,M,African-American,Male,2,High
34,M,African-American,Male,1,Low
27,F,Caucasian,Male,18,High
38,F,African-American,Female,3,Low
21,F,Caucasian,Male,0,High
25,M,African-American,Male,0,Low
53,M,African-American,Male,6,High
50,F,African-American,Female,4,Low
23,M,Caucasian,Female,1,High
22,F,Other,Male,0,Low
27,M,Caucasian,Male,0,Low
29,F,African-American,Male,5,High
38,M,African-American,Male,1,Low
54,F,Caucasian,Female,2,Low
26,F,African-American,Male,1,High
37,F,African-American,Male,23,High
36,M,African-American,Male,25,High
28,F,African-American,Male,18,High
49,M,African-American,Male,1,Low
36,F,African-American,Male,11,High
41,F,Caucasian,Female,0,Low
26,F,Hispanic,Male,9,High
40,F,Caucasian,Male,9,High
21,F,African-American,Male,7,High
22,F,Other,Male,0,Low
33,F,Caucasian,Male,0,Low
26,F,African-American,Male,7,High
27,M,African-American,Female,0,Low
35,F,African-American,Male,1,Low
27,M,African-American,Male,3,Low
37,M,Hispanic,Male,3,Low
31,F,African-American,Female,3,Low
36,F,African-American,Male,26,High
32,M,Other,Female,0,Low
50,F,Caucasian,Male,1,Low
52,F,Caucasian,Male,1,Low
24,M,African-American,Male,1,Low
38,F,African-American,Male,0,Low
54,F,African-American,Male,11,High
71,F,Caucasian,Male,13,Low
27,F,African-American,Male,9,High
39,F,Caucasian,Female,1,Low
34,M,Other,Male,1,Low
23,M,Other,Male,0,High
36,F,African-American,Female,5,High
55,F,African-American,Male,0,Low
27,F,Caucasian,Male,0,Low
23,F,African-American,Male,2,Low
20,F,African-American,Male,1,High
31,F,African-American,Female,10,High
24,F,Caucasian,Male,8,High
37,F,Caucasian,Female,2,High
26,F,Caucasian,Male,0,Low
29,F,Caucasian,Male,0,Low
41,M,African-American,Male,4,Low
37,F,African-American,Male,0,Low
46,F,Caucasian,Male,2,Low
56,F,Caucasian,Female,10,Low
23,F,African-American,Male,0,Low
23,F,African-American,Female,1,Low
25,F,African-American,Male,0,High
24,F,African-American,Male,1,High
26,M,Hispanic,Male,1,Low
24,F,Caucasian,Male,2,High
23,F,African-American,Male,0,High
43,F,Caucasian,Male,2,Low
53,M,Caucasian,Female,0,Low
24,F,African-American,Male,1,High
28,F,African-American,Male,0,Low
21,F,Caucasian,Male,1,Low
31,M,Other,Male,0,Low
33,F,Caucasian,Male,3,High
35,F,African-American,Female,1,Low
55,M,Caucasian,Male,3,Low
50,M,Hispanic,Male,9,Low
28,M,African-American,Male,0,Low
44,M,Caucasian,Male,0,Low
19,F,African-American,Male,3,High
23,M,Other,Male,2,High
24,F,African-American,Male,3,High
50,F,Caucasian,Male,2,Low
31,M,African-American,Male,0,Low
28,F,Caucasian,Female,0,Low
42,F,Caucasian,Male,0,Low
21,M,African-American,Male,0,High
21,F,Caucasian,Male,0,High
24,M,Other,Male,0,Low
31,F,Caucasian,Male,3,Low
23,M,Hispanic,Male,0,Low
27,F,Caucasian,Male,0,High
32,M,Other,Male,0,Low
28,F,African-American,Male,7,Low
67,M,Caucasian,Male,0,Low
32,F,African-American,Female,11,High
44,F,African-American,Male,7,Low
25,F,African-American,Male,1,Low
30,M,African-American,Female,15,High
28,M,Caucasian,Male,9,Low
27,F,African-American,Male,0,High
36,M,Other,Male,8,Low
25,M,Caucasian,Female,0,Low
31,F,Caucasian,Male,5,Low
30,M,Caucasian,Male,0,Low
33,F,African-American,Male,4,Low
38,M,Hispanic,Male,0,Low
26,M,African-American,Male,1,Low
52,F,Hispanic,Male,5,Low
22,M,Caucasian,Female,2,High
50,F,Caucasian,Male,0,Low
58,F,Caucasian,Male,1,Low
34,M,Caucasian,Male,3,Low
32,F,Caucasian,Male,1,Low
29,M,African-American,Male,0,Low
27,M,African-American,Male,0,Low
39,F,Caucasian,Male,5,Low
24,F,African-American,Male,0,Low
38,M,African-American,Male,8,High
52,F,Caucasian,Male,7,Low
56,M,African-American,Male,3,Low
46,F,Caucasian,Male,7,High
38,F,Caucasian,Male,5,Low
47,M,Caucasian,Male,3,Low
32,F,Caucasian,Male,0,Low
34,M,African-American,Male,27,High
42,F,African-American,Male,5,High
35,M,African-American,Female,0,Low
20,F,Caucasian,Male,0,High
32,F,Caucasian,Female,2,High
21,M,Caucasian,Male,0,Low
24,M,African-American,Male,0,Low
24,M,African-American,Male,1,High
26,M,African-American,Male,0,Low
52,F,Caucasian,Male,8,Low
27,M,African-American,Male,1,Low
27,M,Caucasian,Female,0,Low
56,F,Caucasian,Male,0,Low
52,F,Caucasian,Male,16,High
37,F,African-American,Male,3,Low
45,M,African-American,Male,0,Low
36,F,Caucasian,Female,3,High
29,F,African-American,Female,0,Low
21,F,Hispanic,Male,0,Low
20,M,Other,Male,3,Low
27,F,African-American,Male,11,High
28,F,African-American,Male,11,High
